rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2019-2020
26,Nayef Aguerd,ma MAR,DF,Dijon,fr Ligue 1,23,1996,11,11,957,10.6,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,0,27,0,0.09,0.00,0.09,0.09,0.09,0.03,0.00,0.03,0.03,0.03,13,9,7,5,1,8,12,66.7,4,11,11,0,18,31,54,0,,,,,,,,,,,,,,,,492,597,82.4,10780,4411,160,171,93.6,239,269,88.8,90,143,62.9,0,0.0,0.0,0.0,0,23,0,0,27,717,75,426,284,11,8,717,4,3,75.0,1,25.0,352,1490,859,0,0,0,4,3,467,0,1,4,1,25.0,0.38,0.09,0.25,1.00,22.0,1,0,0,0.08,+0.7,+0.7,0,13,6,0,1,18,9,0,0,0,55,43,13,76.8,4,0.38,3,1,0,0,0,0,1,0.09,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
27,Sergio Agüero,ar ARG,FW,Manchester City,eng Premier League,31,1988,24,18,1452,16.1,16,3,19,14,2,3,1,0,14.5,12.1,2.3,14.4,35,34,105,0.99,0.19,1.18,0.87,1.05,0.90,0.14,1.04,0.75,0.89,7,4,0,4,3,1,8,12.5,7,9,1,8,3,10,2,0,,,,,,,,,,,,,,,,286,365,78.4,3050,674,186,218,85.3,60,76,78.9,2,5,40.0,3,2.3,2.5,+0.7,18,15,19,0,34,544,4,17,178,356,131,541,40,24,60.0,16,40.0,405,2057,816,35,26,23,34,30,436,105,16,73,24,32.9,4.52,1.49,0.19,0.58,13.7,0,2,3,0.17,+1.5,+1.9,0,9,9,6,9,3,4,2,0,0,37,3,12,20.0,57,3.53,31,0,9,12,5,0,7,0.43,3,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
28,Ruben Aguilar,fr FRA,DF,Monaco,fr Ligue 1,26,1993,19,11,1072,11.9,0,2,2,0,0,0,2,2,0.2,0.2,1.8,2.0,32,52,80,0.00,0.17,0.17,0.00,0.17,0.02,0.15,0.17,0.02,0.17,36,22,19,15,2,19,28,67.9,9,6,2,4,11,47,21,0,,,,,,,,,,,,,,,,662,787,84.1,9674,3464,399,422,94.5,212,251,84.5,31,69,44.9,2,1.8,1.9,+0.2,18,40,28,15,52,913,32,209,441,268,21,913,22,12,54.5,10,45.5,534,2573,1482,32,19,4,9,11,581,80,0,6,2,33.3,0.50,0.17,0.00,0.00,22.6,0,0,0,0.04,-0.2,-0.2,0,10,20,0,63,11,22,0,0,0,72,16,13,55.2,36,3.02,31,2,0,0,2,1,4,0.34,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
29,Emmanuel Agyemang-Badu,gh GHA,MF,Hellas Verona,it Serie A,28,1990,10,2,230,2.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,1,1,0,1,0,1,2,50.0,1,2,2,0,1,2,6,0,,,,,,,,,,,,,,,,90,104,86.5,1561,243,41,45,91.1,40,46,87.0,8,10,80.0,0,0.0,0.1,0.0,1,5,1,0,7,129,6,23,86,20,1,129,1,1,100.0,0,0.0,83,468,199,2,2,1,9,1,88,1,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,7,3,1,1,1,1,0,0,0,10,5,12,29.4,4,1.57,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
30,Jean-Eudes Aholou,ci CIV,MF,Saint-Étienne,fr Ligue 1,25,1994,11,8,630,7.0,1,1,2,1,0,0,3,1,0.7,0.7,0.5,1.2,14,34,15,0.14,0.14,0.29,0.14,0.29,0.10,0.08,0.17,0.10,0.17,16,12,2,11,3,3,9,33.3,6,6,1,5,15,31,10,0,,,,,,,,,,,,,,,,260,310,83.9,4185,848,122,142,85.9,114,122,93.4,14,29,48.3,1,0.5,0.1,+0.5,5,17,0,0,34,404,14,78,257,71,13,404,16,12,75.0,4,25.0,225,1210,572,14,9,1,19,7,267,15,1,10,4,40.0,1.43,0.57,0.10,0.25,17.7,0,0,0,0.07,+0.3,+0.3,0,11,14,1,3,15,12,0,0,0,57,10,11,47.6,13,1.86,7,0,0,0,2,4,1,0.14,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
31,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,23,1995,32,27,2502,27.8,0,1,1,0,0,0,4,0,1.0,1.0,0.7,1.8,17,89,2,0.00,0.04,0.04,0.00,0.04,0.04,0.03,0.06,0.04,0.06,43,27,30,11,2,13,27,48.1,14,31,14,17,45,88,124,3,,,,,,,,,,,,,,,,1078,1250,86.2,21536,7006,305,336,90.8,647,708,91.4,112,167,67.1,1,0.7,0.5,+0.3,3,57,2,0,89,1540,192,830,678,41,11,1540,15,10,66.7,5,33.3,895,4335,2073,17,7,2,14,8,936,2,0,10,1,10.0,0.36,0.04,0.00,0.00,11.1,0,0,0,0.10,-1.0,-1.0,0,17,17,0,1,45,27,0,2,0,143,49,51,49.0,12,0.43,7,2,1,2,0,0,2,0.07,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
32,Ola Aina,ng NGA,DF,Torino,it Serie A,22,1996,32,20,2079,23.1,0,2,2,0,0,0,8,0,0.4,0.4,2.5,2.9,86,80,80,0.00,0.09,0.09,0.00,0.09,0.02,0.11,0.13,0.02,0.13,45,24,23,18,4,17,37,45.9,20,24,6,18,41,86,61,0,,,,,,,,,,,,,,,,862,1185,72.7,13825,5497,488,564,86.5,282,379,74.4,77,175,44.0,2,2.5,1.9,-0.5,22,57,17,13,80,1478,70,422,679,399,27,1478,78,47,60.3,31,39.7,718,4943,2913,86,51,8,32,21,817,80,0,12,2,16.7,0.52,0.09,0.00,0.00,24.0,0,0,0,0.04,-0.4,-0.4,0,25,36,2,62,41,24,0,0,0,130,28,26,51.9,55,2.38,31,12,4,1,7,0,6,0.26,3,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
33,Youssef Aït Bennasser,ma MAR,MF,Bordeaux,fr Ligue 1,23,1996,12,6,536,6.0,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,6,47,6,0.00,0.17,0.17,0.00,0.17,0.01,0.02,0.03,0.01,0.03,11,8,6,4,1,4,24,16.7,20,6,1,5,4,15,10,1,,,,,,,,,,,,,,,,350,406,86.2,5419,1636,190,206,92.2,130,143,90.9,19,32,59.4,1,0.1,0.4,+0.9,4,36,3,0,47,465,11,71,354,43,0,465,7,4,57.1,3,42.9,305,1096,567,6,4,0,7,4,338,6,0,2,0,0.0,0.34,0.00,0.00,,30.5,0,0,0,0.03,-0.1,-0.1,0,10,3,0,2,4,8,0,0,0,43,5,5,50.0,10,1.68,10,0,0,0,0,0,2,0.34,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
34,Rayan Aït-Nouri,dz ALG,DF,Angers,fr Ligue 1,18,2001,17,16,1282,14.2,0,2,2,0,0,0,3,0,0.2,0.2,0.7,0.8,45,56,69,0.00,0.14,0.14,0.00,0.14,0.01,0.05,0.06,0.01,0.06,29,22,14,8,7,10,21,47.6,11,14,1,13,18,47,33,0,,,,,,,,,,,,,,,,618,808,76.5,9226,4114,321,354,90.7,220,286,76.9,43,98,43.9,2,0.7,0.9,+1.3,9,34,17,13,56,972,34,302,440,238,13,972,35,19,54.3,16,45.7,445,2684,1611,45,36,10,27,24,550,69,0,4,0,0.0,0.28,0.00,0.00,,17.9,0,0,0,0.05,-0.2,-0.2,0,12,12,0,43,18,22,0,0,0,99,17,6,73.9,26,1.83,20,1,1,1,1,2,2,0.14,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
35,Albian Ajeti,ch SUI,FW,West Ham,eng Premier League,22,1997,9,0,139,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0,0,10,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.16,0.11,0.16,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,12,15,80.0,117,6,9,12,75.0,1,1,100.0,0,0,,0,0.1,0.0,-0.1,2,1,0,0,0,28,0,1,8,19,7,28,2,0,0.0,2,100.0,17,61,8,0,0,1,4,2,22,10,0,3,0,0.0,1.94,0.00,0.00,,15.7,0,0,0,0.06,-0.2,-0.2,0,6,0,2,0,0,0,0,0,0,2,1,10,9.1,2,1.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
36,Ludovic Ajorque,fr FRA,FW,Strasbourg,fr Ligue 1,25,1994,26,24,2058,22.9,8,4,12,7,1,1,3,0,7.2,6.4,2.8,9.2,21,30,137,0.35,0.17,0.52,0.31,0.48,0.31,0.12,0.43,0.28,0.40,15,10,2,10,3,2,13,15.4,11,11,0,11,2,17,20,0,,,,,,,,,,,,,,,,354,516,68.6,4923,707,186,263,70.7,109,151,72.2,24,38,63.2,4,2.8,2.2,+1.2,16,15,13,3,30,712,21,40,386,291,95,711,19,7,36.8,12,63.2,376,1503,584,21,15,8,53,15,553,137,8,49,21,42.9,2.14,0.92,0.14,0.33,13.4,0,1,1,0.13,+0.8,+0.6,0,38,21,4,13,2,10,1,1,0,43,114,78,59.4,42,1.84,32,0,2,5,3,0,12,0.52,7,0,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
37,Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,24,1995,29,25,2309,25.7,0,1,1,0,0,0,2,0,0.4,0.4,0.4,0.9,18,104,6,0.00,0.04,0.04,0.00,0.04,0.02,0.02,0.03,0.02,0.03,38,21,23,14,1,12,20,60.0,8,20,11,9,30,68,61,2,,,,,,,,,,,,,,,,1764,1948,90.6,32633,11486,656,706,92.9,938,987,95.0,151,213,70.9,1,0.4,0.8,+0.6,3,96,2,1,104,2148,170,1025,1055,72,10,2148,7,6,85.7,1,14.3,1443,7119,3766,18,12,0,15,6,1646,6,0,8,2,25.0,0.31,0.08,0.00,0.00,21.2,0,0,0,0.05,-0.4,-0.4,0,11,23,0,2,30,21,0,0,1,119,31,33,48.4,13,0.51,12,1,0,0,0,0,5,0.19,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
38,Marley Aké,fr FRA,"FW,MF",Marseille,fr Ligue 1,18,2001,9,0,99,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,4,6,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,2,2,1,1,0,1,3,33.3,2,0,0,0,1,3,1,0,,,,,,,,,,,,,,,,25,28,89.3,365,49,12,13,92.3,8,10,80.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,4,40,1,7,16,17,2,40,5,4,80.0,1,20.0,25,188,72,1,1,0,1,0,24,6,0,3,0,0.0,2.73,0.00,0.00,,24.3,0,0,0,0.04,-0.1,-0.1,0,3,3,0,1,1,2,0,0,0,4,0,3,0.0,3,2.73,2,0,1,0,0,0,1,0.91,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
39,Nathan Aké,nl NED,DF,Bournemouth,eng Premier League,24,1995,29,29,2503,27.8,2,2,4,2,0,0,2,0,3.0,3.0,2.2,5.1,12,81,7,0.07,0.07,0.14,0.07,0.14,0.11,0.08,0.18,0.11,0.18,31,21,23,8,0,14,23,60.9,9,40,29,11,36,67,152,0,,,,,,,,,,,,,,,,1079,1238,87.2,19315,6988,435,472,92.2,554,608,91.1,82,132,62.1,2,2.2,0.3,-0.2,7,58,7,0,81,1557,238,888,604,77,36,1557,3,3,100.0,0,0.0,958,4935,3112,12,5,0,9,5,922,7,2,25,7,28.0,0.90,0.25,0.08,0.29,10.3,0,0,0,0.12,-1.0,-1.0,0,9,13,3,5,36,21,0,0,0,140,60,61,49.6,14,0.50,8,0,1,4,1,0,1,0.04,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
40,Chadrac Akolo,cd COD,"FW,MF",Amiens,fr Ligue 1,24,1995,15,5,544,6.0,2,1,3,2,0,0,1,0,1.1,1.1,1.3,2.5,11,26,53,0.33,0.17,0.50,0.33,0.50,0.19,0.22,0.41,0.19,0.41,16,8,8,6,2,5,12,41.7,7,6,1,5,5,21,5,0,,,,,,,,,,,,,,,,169,209,80.9,2319,664,104,116,89.7,55,69,79.7,5,10,50.0,1,1.3,0.8,-0.3,6,17,3,0,26,280,4,52,141,92,14,280,12,5,41.7,7,58.3,168,688,340,11,14,5,14,15,198,53,2,9,4,44.4,1.49,0.66,0.22,0.50,19.1,0,0,0,0.13,+0.9,+0.9,0,9,8,2,6,5,8,0,0,0,36,4,10,28.6,13,2.15,9,0,0,2,1,1,2,0.33,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
41,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,24,1995,18,12,1142,12.7,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,7,32,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,24,16,20,4,0,13,24,54.2,11,21,11,10,13,37,48,0,,,,,,,,,,,,,,,,664,757,87.7,11440,3892,274,293,93.5,343,371,92.5,39,77,50.6,0,0.1,0.1,-0.1,2,28,1,0,32,916,130,504,398,22,2,916,3,2,66.7,1,33.3,530,2637,1416,7,2,0,11,9,610,5,0,2,0,0.0,0.16,0.00,0.00,,19.5,0,0,0,0.05,-0.1,-0.1,0,8,13,1,3,13,16,0,1,1,72,21,27,43.8,4,0.32,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
42,David Alaba,at AUT,DF,Bayern Munich,de Bundesliga,27,1992,28,27,2498,27.8,1,1,2,1,0,0,0,0,1.0,1.0,2.4,3.3,69,285,42,0.04,0.04,0.07,0.04,0.07,0.03,0.08,0.12,0.03,0.12,30,17,14,15,1,16,25,64.0,9,19,10,9,29,59,40,0,,,,,,,,,,,,,,,,2263,2516,89.9,42080,14738,861,908,94.8,1128,1208,93.4,232,322,72.0,1,2.4,2.8,-1.4,19,278,22,5,285,2691,145,943,1538,232,12,2691,9,7,77.8,2,22.2,1907,12192,7412,69,28,3,16,4,2060,42,1,19,7,36.8,0.68,0.25,0.05,0.14,25.7,6,0,0,0.05,0.0,0.0,0,10,7,1,29,29,17,0,0,0,213,21,29,42.0,46,1.66,40,2,1,3,0,0,3,0.11,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
43,Sofiane Alakouch,ma MAR,DF,Nîmes,fr Ligue 1,21,1998,17,17,1400,15.6,0,0,0,0,0,0,3,0,0.9,0.9,0.4,1.4,32,78,39,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,45,26,25,13,7,25,48,52.1,23,13,2,11,23,68,39,3,,,,,,,,,,,,,,,,648,798,81.2,10366,4185,342,376,91.0,260,305,85.2,40,79,50.6,0,0.4,0.5,-0.4,11,46,13,7,78,984,39,284,473,242,17,984,33,17,51.5,16,48.5,454,2492,1477,32,22,8,21,7,488,39,0,9,4,44.4,0.58,0.26,0.00,0.00,21.8,0,0,0,0.10,-0.9,-0.9,0,14,27,1,29,23,26,0,1,1,74,10,16,38.5,33,2.12,24,4,2,1,1,1,2,0.13,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
44,Lucas Alario,ar ARG,FW,Leverkusen,de Bundesliga,26,1992,24,11,1174,13.0,7,1,8,6,1,1,6,0,7.3,6.5,1.6,8.1,7,16,63,0.54,0.08,0.61,0.46,0.54,0.56,0.12,0.68,0.50,0.62,6,3,0,4,2,1,8,12.5,7,12,2,10,1,7,9,0,,,,,,,,,,,,,,,,219,310,70.6,2800,383,132,177,74.6,40,53,75.5,15,20,75.0,1,1.6,0.9,-0.6,13,10,7,0,16,453,11,24,213,221,78,452,18,13,72.2,5,27.8,247,1027,231,7,5,8,35,17,341,63,7,49,18,36.7,3.76,1.38,0.12,0.33,12.7,0,1,1,0.13,-0.3,-0.5,0,23,13,19,4,1,3,0,0,0,24,42,53,44.2,27,2.07,21,0,0,6,0,0,2,0.15,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
45,Jordi Alba,es ESP,DF,Barcelona,es La Liga,30,1989,27,25,2187,24.3,2,5,7,2,0,0,7,0,1.4,1.4,4.3,5.7,42,150,244,0.08,0.21,0.29,0.08,0.29,0.06,0.18,0.23,0.06,0.23,20,13,9,7,4,6,27,22.2,21,12,3,9,37,57,40,0,,,,,,,,,,,,,,,,1858,2149,86.5,26342,7785,1109,1203,92.2,566,652,86.8,95,137,69.3,5,4.3,4.2,+0.7,30,120,40,11,150,2307,66,459,1074,782,64,2307,21,12,57.1,9,42.9,1399,5468,2912,42,28,8,17,6,1734,244,2,7,3,42.9,0.29,0.12,0.29,0.67,16.4,0,0,0,0.20,+0.6,+0.6,0,18,18,5,65,37,13,0,0,0,129,6,15,28.6,51,2.10,50,1,0,0,0,0,6,0.25,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
46,Luis Alberto,es ESP,MF,Lazio,it Serie A,26,1992,36,36,3113,34.6,6,15,21,5,1,1,5,0,6.6,5.8,11.4,17.2,203,371,163,0.17,0.43,0.61,0.14,0.58,0.19,0.33,0.52,0.17,0.50,50,30,21,19,10,27,82,32.9,55,32,1,31,21,71,9,1,,,,,,,,,,,,,,,,1793,2296,78.1,30192,10809,843,950,88.7,685,810,84.6,196,364,53.8,15,11.4,8.9,+3.6,106,303,90,7,371,2653,14,260,1371,1086,98,2652,107,73,68.2,34,31.8,1620,11683,7365,203,171,29,51,47,1901,163,6,97,27,27.8,2.80,0.78,0.05,0.19,21.6,11,1,1,0.06,-0.6,-0.8,0,20,38,0,177,21,30,0,0,0,217,7,14,33.3,225,6.50,149,40,17,14,1,4,29,0.84,23,2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
47,Raúl Albiol,es ESP,DF,Villarreal,es La Liga,33,1985,36,36,3237,36.0,1,0,1,1,0,0,9,0,2.3,2.3,0.3,2.5,11,118,4,0.03,0.00,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,43,23,27,16,0,18,27,66.7,9,29,21,8,42,85,175,2,,,,,,,,,,,,,,,,1635,1954,83.7,36891,12724,388,448,86.6,909,990,91.8,320,476,67.2,0,0.3,0.6,-0.3,4,98,5,1,118,2282,336,1270,971,52,21,2282,3,3,100.0,0,0.0,1193,6416,3896,11,8,1,9,2,1497,4,1,15,4,26.7,0.42,0.11,0.07,0.25,10.8,0,0,0,0.15,-1.3,-1.3,0,30,25,2,3,42,23,0,2,0,155,74,55,57.4,19,0.53,17,0,0,1,1,0,1,0.03,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
48,Marc Albrighton,eng ENG,"MF,DF",Leicester City,eng Premier League,29,1989,20,9,867,9.6,0,3,3,0,0,0,2,0,0.4,0.4,2.2,2.6,20,45,94,0.00,0.31,0.31,0.00,0.31,0.04,0.22,0.27,0.04,0.27,24,17,10,13,1,9,30,30.0,21,19,2,17,10,34,8,0,,,,,,,,,,,,,,,,339,499,67.9,5532,2035,179,216,82.9,110,145,75.9,36,97,37.1,3,2.2,1.6,+0.8,19,39,21,8,45,618,12,102,245,284,20,618,33,14,42.4,19,57.6,393,1968,822,20,19,4,12,9,423,94,0,10,2,20.0,1.04,0.21,0.00,0.00,20.7,0,0,0,0.04,-0.4,-0.4,0,7,11,1,69,10,17,0,1,0,67,3,7,30.0,27,2.80,23,2,1,1,0,0,5,0.52,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
49,Paco Alcácer,es ESP,FW,Villarreal,es La Liga,25,1993,13,11,924,10.3,4,1,5,4,0,0,1,0,3.7,3.7,1.4,5.2,13,15,50,0.39,0.10,0.49,0.39,0.49,0.36,0.14,0.50,0.36,0.50,3,3,2,1,0,1,7,14.3,6,4,1,3,2,5,10,0,,,,,,,,,,,,,,,,179,227,78.9,2197,326,115,132,87.1,38,54,70.4,6,8,75.0,1,1.4,1.3,-0.4,9,5,5,0,15,306,11,29,137,143,36,306,7,3,42.9,4,57.1,159,597,270,13,7,9,15,8,213,50,4,26,7,26.9,2.53,0.68,0.15,0.57,16.4,1,0,0,0.14,+0.3,+0.3,0,4,11,13,1,2,3,1,0,0,25,6,22,21.4,17,1.66,15,0,0,1,1,0,2,0.19,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
50,Paco Alcácer,es ESP,FW,Dortmund,de Bundesliga,25,1993,11,6,530,5.9,5,1,6,5,0,0,0,0,3.9,3.9,0.9,4.8,1,8,37,0.85,0.17,1.02,0.85,1.02,0.67,0.14,0.81,0.67,0.81,2,2,0,2,0,1,5,20.0,4,4,1,3,2,4,3,0,,,,,,,,,,,,,,,,81,111,73.0,994,170,42,56,75.0,19,27,70.4,5,9,55.6,1,0.9,0.5,+0.1,5,5,1,0,8,163,2,9,75,79,26,163,5,2,40.0,3,60.0,78,207,55,1,2,1,12,5,110,37,5,16,7,43.8,2.72,1.19,0.31,0.71,13.1,0,0,0,0.25,+1.1,+1.1,0,2,3,7,1,2,2,0,0,0,4,3,15,16.7,12,2.04,8,1,1,0,2,0,2,0.34,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2019-2020
