rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2017-2018
26,Imanol Agirretxe,es ESP,FW,Real Sociedad,es La Liga,30,1987,11,2,232,2.6,0,0,0,0,0,0,0,0,1.2,1.2,0.0,1.2,1,5,8,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,38,60,63.3,488,81,24,32,75.0,9,16,56.3,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,5,78,2,3,42,33,11,78,3,3,100.0,0,0.0,46,154,29,1,0,0,8,4,65,8,0,6,2,33.3,2.33,0.78,0.00,0.00,10.4,0,0,0,0.19,-1.2,-1.2,0,1,4,1,1,0,0,1,0,0,6,8,10,44.4,2,0.78,0,0,0,1,1,0,2,0.78,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
27,Sergio Agüero,ar ARG,FW,Manchester City,eng Premier League,29,1988,25,22,1963,21.8,21,6,27,17,4,4,2,0,16.2,13.1,5.6,18.7,89,49,214,0.96,0.28,1.24,0.78,1.05,0.75,0.26,1.00,0.60,0.86,9,6,2,6,1,2,17,11.8,15,12,1,11,6,15,3,0,,,,,,,,,,,,,,,,529,650,81.4,6018,1087,360,405,88.9,107,140,76.4,11,13,84.6,6,5.6,3.8,+0.4,40,25,24,0,49,894,6,41,308,561,152,890,84,56,66.7,28,33.3,610,4166,1866,89,48,36,56,43,747,214,21,90,38,42.2,4.13,1.74,0.19,0.45,13.9,1,4,4,0.15,+4.8,+3.9,0,10,17,16,16,6,6,0,0,0,59,10,19,34.5,80,3.67,57,0,14,5,3,1,12,0.55,8,0,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
28,Ruben Aguilar,fr FRA,DF,Montpellier,fr Ligue 1,24,1993,31,27,2459,27.3,0,2,2,0,0,0,2,0,0.7,0.7,3.7,4.4,97,130,160,0.00,0.07,0.07,0.00,0.07,0.03,0.13,0.16,0.03,0.16,91,50,37,41,13,36,71,50.7,35,25,3,22,37,128,90,0,,,,,,,,,,,,,,,,1186,1545,76.8,17103,7898,751,832,90.3,330,468,70.5,66,147,44.9,2,3.7,2.5,-1.7,36,91,32,21,130,1894,63,458,920,548,33,1894,48,30,62.5,18,37.5,855,5307,3416,97,77,5,34,27,1073,160,0,16,4,25.0,0.59,0.15,0.00,0.00,18.6,0,0,0,0.05,-0.7,-0.7,0,29,49,3,95,37,50,0,0,0,174,28,35,44.4,72,2.64,55,5,5,2,5,0,7,0.26,6,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
29,Matías Aguirregaray,uy URU,DF,Las Palmas,es La Liga,28,1989,15,14,1153,12.8,0,0,0,0,0,0,3,0,0.6,0.6,0.6,1.2,23,57,49,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,26,20,12,12,2,12,32,37.5,20,13,1,12,24,50,25,0,,,,,,,,,,,,,,,,519,698,74.4,8233,3470,272,304,89.5,188,260,72.3,40,94,42.6,0,0.6,1.3,-0.6,5,42,18,5,57,830,34,212,430,201,12,830,23,14,60.9,9,39.1,460,2379,1150,23,23,2,12,15,473,49,0,9,0,0.0,0.70,0.00,0.00,,21.1,0,0,0,0.07,-0.6,-0.6,0,19,21,1,19,24,20,0,0,0,87,14,17,45.2,19,1.48,16,0,1,2,0,0,2,0.16,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
30,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,fr Ligue 1,23,1994,35,35,3006,33.4,5,0,5,5,0,0,4,0,2.2,2.2,1.0,3.3,32,131,22,0.15,0.00,0.15,0.15,0.15,0.07,0.03,0.10,0.07,0.10,70,34,32,37,1,17,55,30.9,38,29,7,22,75,145,58,1,,,,,,,,,,,,,,,,1162,1359,85.5,20915,5421,495,555,89.2,473,526,89.9,146,196,74.5,0,1.0,0.8,-1.0,13,101,5,0,131,1694,70,472,1062,191,26,1694,50,39,78.0,11,22.0,860,4336,2037,32,29,2,38,27,991,22,5,39,7,17.9,1.17,0.21,0.13,0.71,23.8,0,0,0,0.06,+2.8,+2.8,0,46,49,1,5,75,34,0,0,0,261,48,47,50.5,42,1.26,31,0,1,6,3,1,6,0.18,3,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
31,Ailton,br BRA,"DF,MF",Stuttgart,de Bundesliga,22,1995,5,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,4,3,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.14,0.03,0.14,8,5,3,5,0,4,8,50.0,4,5,0,5,2,10,5,0,,,,,,,,,,,,,,,,45,65,69.2,858,258,21,24,87.5,16,23,69.6,7,14,50.0,0,0.1,0.2,-0.1,2,2,2,2,4,86,3,23,55,11,3,86,6,3,50.0,3,50.0,36,234,128,2,3,0,2,0,46,3,0,1,0,0.0,0.83,0.00,0.00,,15.0,0,0,0,0.03,0.0,0.0,0,3,3,0,3,2,5,0,0,0,9,4,2,66.7,2,1.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
32,Youssef Aït Bennasser,ma MAR,MF,Caen,fr Ligue 1,21,1996,27,25,2047,22.7,0,0,0,0,0,0,4,0,0.7,0.7,0.7,1.5,37,178,27,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,47,28,17,27,3,15,64,23.4,49,35,2,33,32,79,30,0,,,,,,,,,,,,,,,,936,1135,82.5,18775,5869,338,384,88.0,420,483,87.0,153,213,71.8,0,0.7,0.7,-0.7,12,148,7,1,178,1357,52,297,925,163,4,1357,51,43,84.3,8,15.7,673,4676,2603,37,26,3,18,34,871,27,0,23,3,13.0,1.01,0.13,0.00,0.00,31.5,0,0,0,0.03,-0.7,-0.7,0,20,26,0,11,32,28,0,0,0,207,23,32,41.8,53,2.33,41,1,7,0,4,0,1,0.04,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
33,Arlind Ajeti,al ALB,DF,Crotone,it Serie A,23,1993,21,15,1271,14.1,0,1,1,0,0,0,7,0,0.9,0.9,1.0,1.9,2,20,0,0.00,0.07,0.07,0.00,0.07,0.07,0.07,0.14,0.07,0.14,42,23,25,14,3,18,30,60.0,12,27,15,12,34,76,82,0,,,,,,,,,,,,,,,,282,362,77.9,5865,2708,89,104,85.6,140,165,84.8,51,84,60.7,1,1.0,0.9,0.0,4,16,1,0,20,553,108,330,212,18,9,553,6,5,83.3,1,16.7,236,1060,448,2,2,0,6,4,203,0,0,8,0,0.0,0.57,0.00,0.00,,19.5,0,0,0,0.12,-0.9,-0.9,0,19,6,0,0,34,23,0,1,0,75,20,27,42.6,14,0.99,9,0,0,1,1,3,2,0.14,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
34,Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,22,1995,11,10,904,10.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,15,47,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,22,15,14,8,0,15,17,88.2,2,11,4,7,7,29,43,2,,,,,,,,,,,,,,,,527,618,85.3,10053,3443,174,195,89.2,303,332,91.3,43,77,55.8,0,0.1,0.5,-0.1,1,43,4,0,47,714,43,277,385,55,9,714,4,4,100.0,0,0.0,389,2666,1639,15,13,2,6,4,474,7,0,5,2,40.0,0.50,0.20,0.00,0.00,20.3,0,0,0,0.04,-0.2,-0.2,0,9,4,0,1,7,15,0,0,0,35,14,15,48.3,7,0.70,5,0,1,0,0,1,1,0.10,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
35,Nathan Aké,nl NED,DF,Bournemouth,eng Premier League,22,1995,38,37,3353,37.3,2,3,5,2,0,0,5,0,1.4,1.4,1.9,3.4,14,96,10,0.05,0.08,0.13,0.05,0.13,0.04,0.05,0.09,0.04,0.09,53,32,34,16,3,22,40,55.0,18,47,24,23,48,101,246,2,,,,,,,,,,,,,,,,1344,1609,83.5,26293,11309,437,510,85.7,737,833,88.5,159,240,66.3,3,1.9,1.7,+1.1,9,89,3,0,96,2048,283,1262,720,84,46,2048,11,10,90.9,1,9.1,946,5466,3075,14,9,1,12,6,1110,10,2,18,8,44.4,0.48,0.21,0.11,0.25,11.2,0,0,0,0.08,+0.6,+0.6,0,27,19,2,5,48,32,0,0,0,178,104,89,53.9,20,0.54,17,0,3,0,0,0,5,0.13,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
36,Ager Aketxe,es ESP,MF,Athletic Club,es La Liga,23,1993,3,0,37,0.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,6,3,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,0,0,,,,,,,,,,,,,,,,32,42,76.2,478,96,18,21,85.7,9,11,81.8,3,7,42.9,0,0.0,0.0,0.0,0,3,0,0,6,49,0,6,17,26,1,49,1,0,0.0,1,100.0,31,134,36,1,2,1,0,3,34,3,0,2,0,0.0,4.86,0.00,0.00,,26.2,0,0,0,0.03,-0.1,-0.1,0,1,0,0,7,1,1,0,0,0,6,0,1,0.0,3,7.30,3,0,0,0,0,0,1,2.43,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
37,Chadrac Akolo,cd COD,"MF,FW",Stuttgart,de Bundesliga,22,1995,22,13,1102,12.2,5,0,5,5,0,1,2,0,4.7,4.0,1.0,4.9,27,35,75,0.41,0.00,0.41,0.41,0.41,0.39,0.08,0.47,0.32,0.40,20,14,3,12,5,6,14,42.9,8,19,0,19,5,25,5,0,,,,,,,,,,,,,,,,237,317,74.8,3471,779,128,149,85.9,80,111,72.1,14,24,58.3,0,1.0,1.2,-1.0,14,23,15,6,35,460,3,27,219,224,38,459,44,16,36.4,28,63.6,267,1617,823,27,26,2,18,25,332,75,5,32,15,46.9,2.61,1.23,0.16,0.33,18.0,0,0,1,0.12,+0.3,+1.0,0,13,12,8,14,5,14,0,0,0,43,10,25,28.6,37,3.02,25,1,5,4,1,1,4,0.33,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
38,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,22,1995,22,17,1690,18.8,0,1,1,0,0,0,1,0,0.2,0.2,1.4,1.6,23,85,8,0.00,0.05,0.05,0.00,0.05,0.01,0.07,0.09,0.01,0.09,47,39,29,16,2,24,35,68.6,11,18,4,14,22,69,60,1,,,,,,,,,,,,,,,,876,1021,85.8,15321,5786,370,401,92.3,434,470,92.3,60,127,47.2,1,1.4,0.8,-0.4,7,69,4,1,85,1190,77,536,609,52,7,1190,14,10,71.4,4,28.6,647,3258,2078,23,8,1,11,5,802,8,0,5,2,40.0,0.27,0.11,0.00,0.00,20.4,0,0,0,0.05,-0.2,-0.2,0,22,17,1,6,22,39,0,0,1,91,27,21,56.3,15,0.80,15,0,0,0,0,0,1,0.05,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
39,David Alaba,at AUT,DF,Bayern Munich,de Bundesliga,25,1992,23,17,1551,17.2,2,2,4,2,0,0,1,0,1.3,1.3,2.3,3.5,53,110,178,0.12,0.12,0.23,0.12,0.23,0.07,0.13,0.20,0.07,0.20,23,14,11,9,3,14,20,70.0,6,21,6,15,10,33,23,0,,,,,,,,,,,,,,,,1126,1338,84.2,18331,5513,538,585,92.0,502,588,85.4,62,106,58.5,2,2.3,2.3,-0.3,22,90,23,12,110,1479,45,294,651,540,30,1479,34,12,35.3,22,64.7,886,4048,2328,53,45,6,7,5,1030,178,2,24,7,29.2,1.39,0.41,0.08,0.29,26.9,8,0,0,0.05,+0.7,+0.7,0,9,6,2,94,10,14,0,0,0,85,15,17,46.9,53,3.07,44,4,1,3,0,1,4,0.23,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
40,Lucas Alario,ar ARG,FW,Leverkusen,de Bundesliga,24,1992,23,17,1550,17.2,9,4,13,8,1,2,4,1,10.5,8.9,1.8,10.8,16,28,111,0.52,0.23,0.75,0.46,0.70,0.61,0.11,0.72,0.52,0.63,16,10,2,12,2,3,8,37.5,5,17,4,13,4,20,16,0,,,,,,,,,,,,,,,,303,410,73.9,3731,632,204,259,78.8,70,88,79.5,8,18,44.4,4,1.8,1.5,+2.2,14,21,6,0,28,610,18,49,288,284,86,608,40,22,55.0,18,45.0,395,1751,546,16,24,6,40,36,498,111,9,56,20,35.7,3.25,1.16,0.14,0.40,13.1,1,1,2,0.16,-1.5,-0.9,0,40,41,14,3,4,10,1,0,0,38,47,92,33.8,40,2.33,27,0,7,1,4,1,7,0.41,4,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
41,David Alba,es ESP,DF,Getafe,es La Liga,18,1999,1,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,7,1,,,,,,,,,,,,,,,,7,9,77.8,178,102,2,3,66.7,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,2,17,5,13,4,0,0,17,0,0,,0,,5,19,8,0,0,0,0,0,4,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,3,0,0,0,0,1,0,0,0,3,1,2,33.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
42,Jordi Alba,es ESP,DF,Barcelona,es La Liga,28,1989,33,30,2744,30.5,2,8,10,2,0,0,7,0,2.1,2.1,6.1,8.3,58,135,314,0.07,0.26,0.33,0.07,0.33,0.07,0.20,0.27,0.07,0.27,63,42,35,22,6,26,52,50.0,26,34,5,29,68,131,67,1,,,,,,,,,,,,,,,,2074,2418,85.8,28727,8911,1320,1416,93.2,597,716,83.4,91,138,65.9,8,6.1,5.3,+1.9,38,99,39,4,135,2688,82,666,1197,845,98,2688,33,23,69.7,10,30.3,1525,5855,3128,58,53,13,30,14,1858,314,2,15,5,33.3,0.49,0.16,0.13,0.40,14.4,0,0,0,0.14,-0.1,-0.1,0,35,21,16,46,68,42,0,0,0,189,15,21,41.7,64,2.10,61,1,1,1,0,0,11,0.36,10,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
43,Raúl Albentosa,es ESP,DF,La Coruña,es La Liga,28,1988,20,19,1748,19.4,1,0,1,1,0,0,5,0,1.5,1.5,0.2,1.6,1,27,5,0.05,0.00,0.05,0.05,0.05,0.08,0.01,0.08,0.08,0.08,13,6,9,4,0,7,20,35.0,13,26,19,7,26,39,92,1,,,,,,,,,,,,,,,,607,775,78.3,14038,5509,136,162,84.0,334,386,86.5,135,214,63.1,0,0.2,0.2,-0.2,3,28,1,0,27,955,122,622,302,35,28,955,3,2,66.7,1,33.3,395,1492,606,1,3,0,6,0,546,5,1,11,2,18.2,0.57,0.10,0.09,0.50,9.6,0,0,0,0.13,-0.5,-0.5,0,15,14,1,2,26,6,0,1,0,73,39,18,68.4,6,0.31,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
44,Luis Alberto,es ESP,"FW,MF",Lazio,it Serie A,24,1992,34,32,2669,29.7,11,14,25,10,1,2,5,0,7.2,5.7,11.8,17.4,126,272,179,0.37,0.47,0.84,0.34,0.81,0.24,0.40,0.64,0.19,0.59,39,28,8,23,8,10,44,22.7,34,30,2,28,16,55,7,0,,,,,,,,,,,,,,,,1362,1859,73.3,22346,8091,705,813,86.7,420,562,74.7,157,325,48.3,14,11.8,10.4,+2.2,89,201,81,7,272,2136,7,128,1050,995,67,2134,86,59,68.6,27,31.4,1461,8283,4656,126,109,20,56,54,1567,179,11,79,23,29.1,2.66,0.78,0.13,0.43,22.3,9,1,2,0.07,+3.8,+4.3,0,19,36,3,213,16,28,1,0,0,145,13,25,34.2,183,6.18,112,50,12,7,2,0,25,0.84,13,8,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
45,Raúl Albiol,es ESP,DF,Napoli,it Serie A,31,1985,31,30,2742,30.5,3,1,4,3,0,0,7,0,1.4,1.4,1.3,2.6,27,231,4,0.10,0.03,0.13,0.10,0.13,0.04,0.04,0.09,0.04,0.09,29,19,15,14,0,13,19,68.4,6,18,13,5,32,61,129,1,,,,,,,,,,,,,,,,2241,2510,89.3,46557,17325,726,774,93.8,1055,1153,91.5,418,517,80.9,1,1.3,1.1,-0.3,7,186,4,0,231,2760,149,876,1839,55,28,2760,5,2,40.0,3,60.0,1838,9780,6268,27,10,0,6,3,2036,4,3,17,7,41.2,0.56,0.23,0.18,0.43,11.1,0,0,0,0.08,+1.6,+1.6,0,28,18,2,3,32,19,0,0,0,216,92,51,64.3,24,0.79,23,0,0,1,0,0,3,0.10,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
46,Miiko Albornoz,cl CHI,"DF,MF",Hannover 96,de Bundesliga,26,1990,10,7,703,7.8,0,0,0,0,0,0,1,0,0.2,0.2,1.4,1.6,10,25,19,0.00,0.00,0.00,0.00,0.00,0.02,0.18,0.21,0.02,0.21,24,20,17,4,3,11,16,68.8,5,15,2,13,5,29,23,0,,,,,,,,,,,,,,,,325,423,76.8,5097,2390,158,175,90.3,122,155,78.7,27,60,45.0,0,1.4,1.1,-1.4,8,17,10,8,25,509,34,160,207,144,10,509,13,9,69.2,4,30.8,207,1129,614,10,7,0,3,4,271,19,0,4,1,25.0,0.51,0.13,0.00,0.00,16.2,0,0,0,0.05,-0.2,-0.2,0,9,14,0,23,5,20,0,0,0,31,10,17,37.0,20,2.56,15,1,1,1,1,1,3,0.38,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
47,Marc Albrighton,eng ENG,"MF,FW",Leicester City,eng Premier League,27,1989,34,30,2538,28.2,2,7,9,2,0,0,5,1,1.6,1.6,5.7,7.3,64,114,162,0.07,0.25,0.32,0.07,0.32,0.06,0.20,0.26,0.06,0.26,52,33,16,29,7,16,52,30.8,36,32,4,28,27,79,34,0,,,,,,,,,,,,,,,,771,1298,59.4,14418,5905,365,436,83.7,259,408,63.5,122,337,36.2,7,5.7,4.7,+1.3,46,98,36,19,114,1581,54,302,701,601,34,1581,95,52,54.7,43,45.3,846,5041,2154,64,43,6,47,38,988,162,2,20,6,30.0,0.71,0.21,0.10,0.33,20.5,1,0,0,0.08,+0.4,+0.4,0,20,26,2,217,27,33,0,1,0,172,11,15,42.3,79,2.80,51,15,9,1,3,0,11,0.39,10,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
48,Paco Alcácer,es ESP,"MF,FW",Barcelona,es La Liga,23,1993,17,8,695,7.7,4,3,7,4,0,0,0,0,3.9,3.9,2.1,6.0,6,13,42,0.52,0.39,0.91,0.52,0.91,0.51,0.27,0.78,0.51,0.78,4,3,0,2,2,0,6,0.0,6,5,0,5,11,15,3,0,,,,,,,,,,,,,,,,188,234,80.3,2272,421,116,134,86.6,46,56,82.1,5,11,45.5,3,2.1,1.6,+0.9,10,7,8,1,13,297,5,26,142,135,31,297,10,3,30.0,7,70.0,177,588,238,6,6,3,16,7,220,42,4,15,7,46.7,1.94,0.91,0.27,0.57,12.2,0,0,0,0.26,+0.1,+0.1,0,2,9,7,6,11,3,0,0,0,28,7,17,29.2,15,1.94,11,0,0,2,1,1,5,0.65,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
49,Pedro Alcalá,es ESP,DF,Girona,es La Liga,28,1989,8,8,689,7.7,1,0,1,1,0,0,4,0,1.0,1.0,0.2,1.2,3,24,0,0.13,0.00,0.13,0.13,0.13,0.13,0.03,0.16,0.13,0.16,9,5,5,4,0,1,3,33.3,2,7,3,4,14,23,41,0,,,,,,,,,,,,,,,,208,295,70.5,4905,1524,50,59,84.7,111,134,82.8,46,93,49.5,0,0.2,0.1,-0.2,1,24,1,0,24,379,45,209,152,19,10,379,5,5,100.0,0,0.0,176,731,419,3,2,0,5,0,199,0,1,8,3,37.5,1.04,0.39,0.13,0.33,15.9,1,0,0,0.12,0.0,0.0,0,11,3,2,4,14,5,0,0,0,26,19,11,63.3,6,0.78,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
50,Thiago Alcántara,es ESP,"MF,FW",Bayern Munich,de Bundesliga,26,1991,19,12,1247,13.9,2,2,4,2,0,0,3,0,2.5,2.5,1.9,4.4,30,183,80,0.14,0.14,0.29,0.14,0.29,0.18,0.14,0.32,0.18,0.32,45,35,11,25,9,15,26,57.7,11,22,3,19,27,72,6,1,,,,,,,,,,,,,,,,1187,1310,90.6,22947,6128,455,490,92.9,555,595,93.3,159,193,82.4,2,1.9,2.4,+0.1,29,174,17,0,183,1460,16,169,895,414,26,1460,42,24,57.1,18,42.9,815,3791,1935,30,39,4,11,15,1192,80,2,24,7,29.2,1.73,0.51,0.08,0.29,19.9,1,0,0,0.11,-0.5,-0.5,0,24,14,1,13,27,35,1,0,0,77,21,17,55.3,60,4.33,52,3,1,0,2,2,5,0.36,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2017-2018
