rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2023-2024
26,Amine Adli,ma MAR,"MF,FW",Leverkusen,de Bundesliga,23,2000,23,8,898,10.0,4,6,10,4,0,0,5,0,3.3,3.3,2.3,5.6,32,39,131,0.40,0.60,1.00,0.40,1.00,0.33,0.23,0.56,0.33,0.56,16,7,2,10,4,7,17,41.2,10,10,2,8,6,22,5,0,,,,,,,,,,,,,,,,367,459,80.0,4683,1110,252,291,86.6,91,110,82.7,7,18,38.9,6,2.3,2.9,+3.7,21,19,18,3,39,575,7,52,231,299,66,575,27,13,48.1,10,37.0,339,1768,1021,32,25,16,17,10,460,131,4,27,15,55.6,2.71,1.50,0.15,0.27,13.7,0,0,0,0.12,+0.7,+0.7,0,14,28,7,23,6,7,0,0,0,36,21,22,48.8,52,5.22,39,0,6,3,4,0,9,0.90,5,0,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
27,Yacine Adli,fr FRA,MF,Milan,it Serie A,23,2000,24,17,1407,15.6,1,2,3,1,0,0,3,0,0.3,0.3,2.2,2.5,30,125,26,0.06,0.13,0.19,0.06,0.19,0.02,0.14,0.16,0.02,0.16,34,17,17,13,4,13,35,37.1,22,22,8,14,20,54,15,1,,,,,,,,,,,,,,,,1125,1300,86.5,20142,6752,489,534,91.6,487,534,91.2,120,177,67.8,2,2.2,2.0,-0.2,22,149,16,6,125,1439,38,262,913,281,8,1439,32,22,68.8,8,25.0,873,4728,2144,30,27,3,18,10,1053,26,1,4,1,25.0,0.26,0.06,0.25,1.00,19.8,0,0,0,0.07,+0.7,+0.7,0,26,9,1,50,20,17,0,1,0,94,15,10,60.0,62,3.97,41,18,3,0,0,0,8,0.51,4,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
28,Adryelson,br BRA,"DF,FW",Lyon,fr Ligue 1,25,1998,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,,5,5,100.0,75,28,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,9,2,9,0,0,0,9,0,0,,0,,5,22,9,0,0,0,0,0,5,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
29,Adson,br BRA,"MF,FW",Nantes,fr Ligue 1,22,2000,8,2,238,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,18,15,19,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.13,0.09,0.13,7,6,1,6,0,2,2,100.0,0,5,0,5,2,9,2,0,,,,,,,,,,,,,,,,115,130,88.5,1750,378,61,64,95.3,40,46,87.0,8,10,80.0,0,0.1,0.3,-0.1,3,11,4,0,15,163,0,18,81,68,10,163,8,5,62.5,3,37.5,137,934,451,18,9,4,4,4,127,19,0,5,0,0.0,1.89,0.00,0.00,,17.9,0,0,0,0.05,-0.2,-0.2,0,4,4,0,2,2,6,0,0,0,11,0,2,0.0,9,3.40,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
30,Michel Aebischer,ch SUI,MF,Bologna,it Serie A,26,1997,36,26,2230,24.8,0,1,1,0,0,0,8,0,1.1,1.1,1.5,2.6,26,125,55,0.00,0.04,0.04,0.00,0.04,0.04,0.06,0.11,0.04,0.11,35,20,9,20,6,15,34,44.1,19,28,6,22,12,47,22,0,,,,,,,,,,,,,,,,1370,1503,91.2,21535,5798,729,773,94.3,525,562,93.4,79,103,76.7,1,1.5,1.0,-0.5,17,117,9,1,125,1694,51,405,1032,270,23,1694,25,14,56.0,9,36.0,1040,4507,2248,26,23,3,27,19,1308,55,0,18,5,27.8,0.73,0.20,0.00,0.00,22.4,0,0,0,0.06,-1.1,-1.1,0,37,30,0,12,12,20,0,0,0,135,11,16,40.7,40,1.61,32,2,2,2,2,0,1,0.04,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
31,Emmanuel Agbadou,ci CIV,DF,Reims,fr Ligue 1,26,1997,32,29,2596,28.8,1,1,2,1,0,0,1,0,2.4,2.4,1.5,3.8,42,179,19,0.03,0.03,0.07,0.03,0.07,0.08,0.05,0.13,0.08,0.13,65,41,38,23,4,44,64,68.8,20,47,25,22,55,120,116,1,,,,,,,,,,,,,,,,1599,1838,87.0,32774,10984,476,525,90.7,855,926,92.3,240,343,70.0,1,1.5,1.6,-0.5,12,172,5,1,179,2198,237,820,1233,165,32,2198,31,15,48.4,16,51.6,1582,10223,5460,42,26,2,24,23,1405,19,1,32,5,15.6,1.11,0.17,0.03,0.20,15.1,0,0,0,0.07,-1.4,-1.4,0,31,10,2,6,55,41,0,3,0,217,45,32,58.4,47,1.63,43,0,0,4,0,0,1,0.03,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
32,Julen Agirrezabala,es ESP,GK,Athletic Club,es La Liga,22,2000,4,2,238,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1.51,12,8,66.7,1,0,1,2,100.0,0,0,0,0,,67,100,67.0,1906,1648,19,19,100.0,27,27,100.0,21,53,39.6,0,0.0,0.0,0.0,0,2,0,0,0,104,84,104,0,0,0,104,0,0,,0,,58,348,192,0,0,0,0,0,42,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,0,0,0,0,2.4,0.20,-1.6,-0.61,18,49,36.7,78,20,35.9,32.4,22,95.5,64.5,41,2,4.9,3,1.13,15.3,2023-2024
33,Lucien Agoume,fr FRA,MF,Inter,it Serie A,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,5,5,100.0,75,7,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,6,0,1,4,1,0,6,1,0,0.0,1,100.0,2,7,5,0,1,0,0,0,4,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
34,Lucien Agoume,fr FRA,MF,Sevilla,es La Liga,21,2002,12,9,777,8.6,0,0,0,0,0,0,3,0,0.9,0.9,0.6,1.5,7,35,9,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.17,0.10,0.17,23,18,7,14,2,9,12,75.0,3,6,1,5,7,30,8,0,,,,,,,,,,,,,,,,301,360,83.6,5285,1424,141,163,86.5,120,135,88.9,31,42,73.8,0,0.6,0.3,-0.6,9,36,5,1,35,430,17,108,245,83,12,430,8,7,87.5,1,12.5,221,1218,590,7,3,2,4,4,273,9,0,6,2,33.3,0.69,0.23,0.00,0.00,13.2,0,0,0,0.14,-0.9,-0.9,0,19,2,0,2,7,18,0,0,0,48,9,7,56.3,21,2.43,19,0,2,0,0,0,1,0.12,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
35,Felix Agu,de GER,"DF,MF",Werder Bremen,de Bundesliga,23,1999,24,19,1614,17.9,0,0,0,0,0,0,2,0,0.9,0.9,0.6,1.5,32,32,90,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.08,0.05,0.08,45,29,28,13,4,29,41,70.7,12,27,7,20,13,58,41,0,,,,,,,,,,,,,,,,488,669,72.9,7657,2921,246,292,84.2,203,253,80.2,27,67,40.3,0,0.6,1.4,-0.6,7,18,16,7,32,886,61,302,363,229,24,886,35,14,40.0,17,48.6,460,2297,1223,32,16,7,32,10,495,90,0,11,0,0.0,0.61,0.00,0.00,,19.5,0,0,0,0.08,-0.9,-0.9,0,15,44,2,46,13,29,3,0,0,71,15,24,38.5,24,1.34,16,1,0,0,7,0,3,0.17,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
36,Nayef Aguerd,ma MAR,DF,West Ham,eng Premier League,27,1996,21,21,1857,20.6,1,0,1,1,0,0,3,1,1.5,1.5,0.3,1.8,10,68,3,0.05,0.00,0.05,0.05,0.05,0.07,0.01,0.09,0.07,0.09,26,14,19,7,0,16,22,72.7,6,33,24,9,17,43,85,2,,,,,,,,,,,,,,,,943,1177,80.1,19870,8804,335,360,93.1,452,493,91.7,143,297,48.1,0,0.3,0.4,-0.3,4,74,2,0,68,1373,187,709,618,50,21,1373,5,3,60.0,2,40.0,861,4211,2388,10,8,0,10,2,912,3,1,14,3,21.4,0.68,0.15,0.07,0.33,10.8,0,0,0,0.11,-0.5,-0.5,1,10,6,0,5,17,14,0,1,0,102,48,32,60.0,14,0.68,12,1,0,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
37,Ruben Aguilar,fr FRA,DF,Lens,fr Ligue 1,30,1993,25,22,1922,21.4,1,3,4,1,0,0,3,0,1.4,1.4,2.9,4.3,36,110,162,0.05,0.14,0.19,0.05,0.19,0.07,0.14,0.20,0.07,0.20,53,31,27,23,3,27,45,60.0,18,35,5,30,26,79,46,0,,,,,,,,,,,,,,,,1044,1282,81.4,15383,5987,594,666,89.2,369,443,83.3,44,93,47.3,3,2.9,4.0,+0.1,26,73,42,14,110,1533,64,326,699,518,38,1533,20,6,30.0,12,60.0,1039,5334,2333,36,37,2,31,10,970,162,1,12,4,33.3,0.56,0.19,0.08,0.25,16.1,0,0,0,0.12,-0.4,-0.4,0,20,24,3,75,26,31,0,1,0,106,24,23,51.1,47,2.20,43,1,1,2,0,0,5,0.23,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
38,Brandon Aguilera,cr CRC,FW,Nott'ham Forest,eng Premier League,20,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,4,8,50.0,48,23,3,6,50.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,11,1,3,4,4,0,11,0,0,,0,,4,16,12,0,1,0,0,0,6,1,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
39,Naouirou Ahamada,fr FRA,"MF,FW",Crystal Palace,eng Premier League,21,2002,20,0,349,3.9,0,0,0,0,0,0,4,1,0.5,0.5,0.0,0.5,19,25,20,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.13,0.13,0.13,13,9,5,6,2,8,17,47.1,9,3,0,3,2,15,4,0,,,,,,,,,,,,,,,,150,187,80.2,2455,628,76,89,85.4,59,69,85.5,10,14,71.4,0,0.0,0.1,0.0,1,12,0,0,25,240,6,46,123,75,8,240,13,7,53.8,5,38.5,150,1018,486,19,8,4,8,11,169,20,0,9,2,22.2,2.32,0.52,0.00,0.00,20.4,0,0,0,0.05,-0.5,-0.5,1,9,6,1,6,2,9,0,0,0,30,3,3,50.0,9,2.30,9,0,0,0,0,0,3,0.77,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
40,Anel Ahmedhodžić,ba BIH,DF,Sheffield Utd,eng Premier League,24,1999,31,29,2649,29.4,2,0,2,2,0,0,11,1,3.1,3.1,0.8,4.0,15,43,21,0.07,0.00,0.07,0.07,0.07,0.11,0.03,0.14,0.11,0.14,64,36,48,14,2,30,49,61.2,19,43,26,17,34,98,137,2,,,,,,,,,,,,,,,,749,993,75.4,12780,5078,334,386,86.5,348,425,81.9,54,137,39.4,0,0.8,0.6,-0.8,7,41,3,1,43,1336,229,736,507,104,33,1336,21,11,52.4,9,42.9,606,3527,1953,15,15,3,14,11,697,21,2,19,5,26.3,0.65,0.17,0.11,0.40,11.9,0,0,0,0.17,-1.1,-1.1,1,34,13,2,6,34,36,0,0,0,106,52,36,59.1,26,0.88,23,0,0,3,0,0,1,0.03,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
41,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,27,1995,6,4,407,4.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,12,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,8,3,6,2,0,4,8,50.0,4,3,1,2,4,12,28,0,,,,,,,,,,,,,,,,145,185,78.4,2918,1187,41,46,89.1,84,102,82.4,19,35,54.3,0,0.1,0.0,-0.1,1,8,1,0,12,240,34,132,107,6,2,240,2,2,100.0,0,0.0,133,630,322,2,0,0,1,2,137,0,0,3,0,0.0,0.66,0.00,0.00,,15.8,0,0,0,0.03,-0.1,-0.1,0,4,0,0,0,4,3,0,0,0,22,14,9,60.9,6,1.33,4,0,1,1,0,0,1,0.22,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
42,Ola Aina,ng NGA,DF,Nott'ham Forest,eng Premier League,26,1996,22,20,1692,18.8,1,1,2,1,0,0,3,0,0.3,0.3,0.9,1.2,52,69,37,0.05,0.05,0.11,0.05,0.11,0.01,0.05,0.06,0.01,0.06,47,31,31,12,4,29,40,72.5,11,19,3,16,18,65,51,1,,,,,,,,,,,,,,,,605,803,75.3,9657,4065,329,375,87.7,217,284,76.4,46,99,46.5,1,0.9,1.0,+0.1,11,58,13,6,69,1020,62,340,464,227,13,1020,45,27,60.0,14,31.1,494,3136,1828,52,28,11,24,10,539,37,1,11,1,9.1,0.59,0.05,0.09,1.00,26.6,0,0,0,0.02,+0.7,+0.7,0,18,25,2,28,18,31,0,1,0,97,17,12,58.6,38,2.02,25,5,3,1,3,1,1,0.05,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
43,Rayan Aït-Nouri,dz ALG,"DF,MF",Wolves,eng Premier League,22,2001,33,29,2329,25.9,2,1,3,2,0,0,7,0,3.3,3.3,2.4,5.6,67,99,99,0.08,0.04,0.12,0.08,0.12,0.13,0.09,0.22,0.13,0.22,71,44,41,23,7,28,49,57.1,21,32,6,26,15,86,38,0,,,,,,,,,,,,,,,,1005,1190,84.5,13946,3935,627,688,91.1,297,344,86.3,38,72,52.8,1,2.4,1.7,-1.4,25,60,13,4,99,1523,56,406,699,446,49,1523,115,62,53.9,39,33.9,868,4898,2435,67,48,8,51,56,1007,99,2,24,8,33.3,0.93,0.31,0.08,0.25,16.8,0,0,0,0.14,-1.3,-1.3,0,25,53,8,41,15,44,1,1,0,136,21,25,45.7,65,2.51,41,9,6,3,6,0,5,0.19,2,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
44,Tosin Aiyegun,bj BEN,"MF,FW",Lorient,fr Ligue 1,25,1998,19,10,902,10.0,2,0,2,2,0,0,0,1,1.8,1.8,0.3,2.1,17,16,52,0.20,0.00,0.20,0.20,0.20,0.18,0.03,0.21,0.18,0.21,6,4,2,3,1,3,9,33.3,6,4,1,3,2,8,8,0,,,,,,,,,,,,,,,,154,203,75.9,2377,486,73,98,74.5,58,70,82.9,10,15,66.7,0,0.3,0.3,-0.3,7,7,2,0,16,291,10,54,120,123,21,291,26,12,46.2,13,50.0,227,1660,686,17,10,6,18,13,218,52,2,11,3,27.3,1.10,0.30,0.18,0.67,22.7,0,0,0,0.17,+0.2,+0.2,0,13,16,3,8,2,4,1,0,0,33,6,10,37.5,13,1.30,12,0,0,0,1,0,1,0.10,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
45,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,25,1998,28,21,1832,20.4,2,1,3,2,0,0,5,0,1.3,1.3,2.3,3.6,22,61,31,0.10,0.05,0.15,0.10,0.15,0.06,0.11,0.18,0.06,0.18,38,21,25,9,4,23,36,63.9,13,26,11,15,25,63,79,1,,,,,,,,,,,,,,,,610,810,75.3,10210,3786,291,337,86.4,263,332,79.2,45,103,43.7,1,2.3,2.7,-1.3,12,56,10,3,61,1042,112,430,457,158,58,1042,12,10,83.3,2,16.7,464,2367,1435,22,11,5,16,6,563,31,2,12,4,33.3,0.59,0.20,0.17,0.50,9.9,0,0,0,0.11,+0.7,+0.7,0,25,10,1,22,25,21,0,0,0,60,63,23,73.3,27,1.33,24,0,1,2,0,0,3,0.15,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
46,Ludovic Ajorque,fr FRA,FW,Mainz 05,de Bundesliga,29,1994,26,15,1360,15.1,2,0,2,2,0,2,4,0,5.3,3.7,1.0,4.7,5,21,88,0.13,0.00,0.13,0.13,0.13,0.35,0.06,0.41,0.25,0.31,3,2,1,2,0,2,11,18.2,9,6,2,4,4,7,11,0,,,,,,,,,,,,,,,,318,453,70.2,4546,479,172,241,71.4,105,145,72.4,15,19,78.9,0,1.0,1.6,-1.0,16,21,3,0,21,603,12,53,314,238,85,601,11,2,18.2,8,72.7,260,904,291,5,6,1,42,10,450,88,2,27,6,22.2,1.79,0.40,0.07,0.33,13.1,0,0,2,0.14,-3.3,-1.7,0,28,15,5,3,4,2,0,0,0,49,78,91,46.2,37,2.45,29,1,0,1,5,1,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
47,Manuel Akanji,ch SUI,"DF,MF",Manchester City,eng Premier League,28,1995,30,28,2511,27.9,2,0,2,2,0,0,4,1,1.9,1.9,0.5,2.4,46,148,36,0.07,0.00,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09,42,28,16,18,8,22,39,56.4,17,28,12,16,23,65,70,3,,,,,,,,,,,,,,,,2180,2334,93.4,35688,9787,1091,1136,96.0,923,975,94.7,126,163,77.3,0,0.5,1.8,-0.5,13,214,15,2,148,2544,163,779,1385,392,27,2544,4,2,50.0,2,50.0,1639,8282,4923,46,51,3,14,9,1983,36,2,15,5,33.3,0.54,0.18,0.13,0.40,17.0,0,0,0,0.13,+0.1,+0.1,1,17,19,0,9,23,28,0,0,0,142,27,27,50.0,55,1.97,45,1,0,3,2,4,4,0.14,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
48,Marley Aké,fr FRA,FW,Udinese,it Serie A,22,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,0,,1,0,0,0,0,0,1,0,1,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
49,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,28,1995,29,24,2042,22.7,2,2,4,2,0,0,0,0,2.5,2.5,1.2,3.7,24,116,18,0.09,0.09,0.18,0.09,0.18,0.11,0.05,0.16,0.11,0.16,26,16,15,8,3,13,20,65.0,7,17,2,15,14,40,54,0,,,,,,,,,,,,,,,,1716,1864,92.1,26189,8717,882,921,95.8,750,796,94.2,43,85,50.6,2,1.2,1.1,+0.8,10,148,5,1,116,2026,105,634,1116,281,38,2026,10,5,50.0,3,30.0,1280,6039,3501,24,43,1,8,2,1507,18,2,20,5,25.0,0.88,0.22,0.10,0.40,10.8,0,0,0,0.12,-0.5,-0.5,0,10,18,0,11,14,16,0,0,0,119,46,28,62.2,36,1.59,28,0,2,4,1,1,6,0.26,3,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
50,Ilias Akhomach,ma MAR,"MF,FW",Villarreal,es La Liga,19,2004,31,17,1511,16.8,2,2,4,2,0,0,4,0,3.2,3.2,2.6,5.7,68,45,160,0.12,0.12,0.24,0.12,0.24,0.19,0.15,0.34,0.19,0.34,36,21,11,16,9,10,20,50.0,10,10,2,8,13,49,13,0,,,,,,,,,,,,,,,,372,481,77.3,5109,1318,239,275,86.9,101,133,75.9,14,28,50.0,2,2.6,2.5,-0.6,21,20,24,6,45,745,12,89,271,403,70,745,128,57,44.5,59,46.1,491,3523,2006,68,47,27,49,36,551,160,2,30,7,23.3,1.79,0.42,0.07,0.29,18.1,0,0,0,0.11,-1.2,-1.2,0,41,35,4,29,13,21,0,0,0,70,3,7,30.0,57,3.40,34,2,13,2,5,1,3,0.18,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2023-2024
