player,season,nation,age,Matches Played,Avg Mins per Match,Rating,Goals,Assists,Expected Goals,Progressive Passes,Tackles Won,Interceptions,Saves,prev_1_rating,prev_2_rating,rating_change_1yr,rolling_avg_3yr,Goals_per_90,Assists_per_90,Expected Goals_per_90,Progressive Passes_per_90,Tackles Won_per_90,Interceptions_per_90,Saves_per_90,age_squared,pos_DF,pos_FW,pos_GK,pos_MF,next_season_rating
Adam Webster,2020,England,25,29,2594.0,6.93,1,0,2.0,133,16,47,0,6.91,,,6.92,0.03469545104086353,0.0,0.06939090208172706,4.614494988434849,0.5551272166538165,1.630686198920586,0.0,625,True,False,False,False,6.91
Adam Webster,2021,England,26,22,1434.0,6.91,2,0,0.9,109,8,17,0,6.93,6.91,0.019999999999999574,6.916666666666667,0.12552301255230125,0.0,0.056485355648535567,6.841004184100418,0.502092050209205,1.0669456066945606,0.0,676,True,False,False,False,6.87
Adam Webster,2022,England,27,27,1985.0,6.87,0,0,1.8,119,12,19,0,6.91,6.93,-0.019999999999999574,6.903333333333333,0.0,0.0,0.08161209068010075,5.395465994962216,0.544080604534005,0.8614609571788414,0.0,729,True,False,False,False,6.88
Adama Diakhaby,2017,France,21,22,850.0,6.7,2,3,2.2,7,15,13,0,,,,6.7,0.2117647058823529,0.31764705882352945,0.23294117647058826,0.7411764705882353,1.588235294117647,1.3764705882352941,0.0,441,False,True,False,False,6.63481573027821
Adama Mbengue,2017,Senegal,23,19,1595.0,6.87,0,0,0.4,78,48,28,0,,,,6.87,0.0,0.0,0.022570532915360503,4.401253918495298,2.70846394984326,1.5799373040752351,0.0,529,True,False,False,False,6.641481887657204
Adama Soumaoro,2017,France,25,14,1192.0,6.74,0,0,0.1,17,5,16,0,,,,6.74,0.0,0.0,0.0075503355704698,1.2835570469798658,0.3775167785234899,1.2080536912751678,0.0,625,True,False,False,False,6.95
Adama Soumaoro,2018,France,26,20,1723.0,6.95,0,1,0.5,25,11,21,0,6.74,,,6.845000000000001,0.0,0.0522344747533372,0.0261172373766686,1.30586186883343,0.5745792222867092,1.0969239698200812,0.0,676,True,False,False,False,6.737044161427654
Adama Soumaoro,2019,France,27,14,526.0,6.737044161427654,2,0,1.2000000000000002,19,3,15,0,6.95,6.74,0.20999999999999996,6.8090147204758855,0.34220532319391633,0.0,0.20532319391634984,3.250950570342205,0.5133079847908746,2.5665399239543727,0.0,729,True,False,False,False,6.889999999999999
Adama Soumaoro,2020,France,28,23,950.0,6.889999999999999,1,0,1.5,54,14,22,0,6.737044161427654,6.95,-0.2129558385723458,6.8590147204758845,0.09473684210526316,0.0,0.14210526315789473,5.11578947368421,1.3263157894736841,2.0842105263157897,0.0,784,True,False,False,False,6.7
Adama Soumaoro,2021,France,29,28,2266.0,6.7,0,0,0.9,61,5,34,0,6.889999999999999,6.737044161427654,0.1529558385723444,6.775681387142551,0.0,0.0,0.03574580759046778,2.4227714033539276,0.19858781994704322,1.350397175639894,0.0,841,True,False,False,False,6.82
Adama Traoré,2017,Mali,22,3,189.0,6.733372258490907,3,0,0.9,8,4,3,0,,,,6.733372258490907,1.4285714285714284,0.0,0.4285714285714286,3.8095238095238093,1.9047619047619047,1.4285714285714284,0.0,484,False,False,False,True,6.87
Adama Traoré,2018,Spain,22,35,571.0,6.87,1,2,1.6,38,14,9,0,6.733372258490907,,,6.801686129245454,0.1576182136602452,0.3152364273204904,0.2521891418563923,5.989492119089317,2.2066549912434326,1.4185639229422067,0.0,484,False,True,False,False,7.169999999999999
Adama Traoré,2019,Spain,23,108,1212.3333333333333,7.169999999999999,10,26,10.2,296,44,34,0,6.87,6.733372258490907,0.13662774150909307,6.924457419496968,0.7423700852350839,1.9301622216112182,0.7572174869397856,21.974154522958482,3.2664283750343692,2.524058289799285,0.0,529,False,True,False,False,7.03
Adama Traoré,2020,Spain,24,37,2649.0,7.03,2,2,2.0,70,16,7,0,7.169999999999999,6.87,0.29999999999999893,7.023333333333333,0.06795016987542468,0.06795016987542468,0.06795016987542468,2.3782559456398644,0.5436013590033975,0.2378255945639864,0.0,576,False,True,False,False,7.049999999999999
Adama Traoré,2021,Spain,25,31,724.5,7.049999999999999,1,2,3.7,39,5,6,0,7.03,7.169999999999999,-0.1399999999999988,7.083333333333333,0.12422360248447205,0.2484472049689441,0.4596273291925466,4.84472049689441,0.6211180124223602,0.7453416149068324,0.0,625,False,True,False,False,6.74
Adama Traoré,2022,Spain,26,34,1496.0,6.74,2,1,1.4,36,7,3,0,7.049999999999999,7.03,0.019999999999998685,6.94,0.12032085561497326,0.06016042780748663,0.08422459893048129,2.1657754010695185,0.4211229946524064,0.18048128342245992,0.0,676,False,True,False,False,6.78
Adem Ljajić,2017,Serbia,25,27,2166.0,7.38,6,10,4.3,149,9,9,0,,,,7.38,0.24930747922437674,0.41551246537396125,0.1786703601108033,6.191135734072022,0.37396121883656513,0.37396121883656513,0.0,625,False,False,False,True,6.639022948056363
Adil Rami,2017,France,31,33,2955.0,7.01,1,2,2.0,78,29,45,0,,,,7.01,0.030456852791878174,0.06091370558375635,0.06091370558375635,2.3756345177664975,0.883248730964467,1.3705583756345179,0.0,961,True,False,False,False,6.890000000000001
Adil Rami,2018,France,32,16,1412.0,6.890000000000001,1,1,1.6,44,9,18,0,7.01,,,6.95,0.06373937677053824,0.06373937677053824,0.1019830028328612,2.8045325779036827,0.5736543909348442,1.1473087818696883,0.0,1024,True,False,False,False,6.83
Adil Rami,2021,France,35,17,1171.0,6.83,3,0,0.8,24,9,16,0,6.890000000000001,7.01,-0.11999999999999922,6.91,0.23057216054654142,0.0,0.06148590947907771,1.8445772843723314,0.6917164816396243,1.2297181895815543,0.0,1225,True,False,False,False,6.7
Admir Mehmedi,2017,Switzerland,26,17,495.0,6.94,3,3,1.1,57,20,14,0,,,,6.94,0.5454545454545454,0.5454545454545454,0.2,10.363636363636363,3.6363636363636367,2.5454545454545454,0.0,676,False,True,False,False,7.03
Admir Mehmedi,2018,Switzerland,27,26,1692.0,7.03,6,5,4.0,74,28,12,0,6.94,,,6.985,0.3191489361702128,0.26595744680851063,0.2127659574468085,3.9361702127659575,1.4893617021276595,0.6382978723404256,0.0,729,False,True,False,False,6.82
Admir Mehmedi,2019,Switzerland,28,21,1200.0,6.82,2,2,1.6,55,6,5,0,7.03,6.94,0.08999999999999986,6.93,0.15000000000000002,0.15000000000000002,0.12000000000000001,4.125,0.45,0.375,0.0,784,False,False,False,True,6.76
Adolfo Gaich,2020,Argentina,21,15,768.0,6.54,2,0,2.8,4,4,2,0,,,,6.54,0.234375,0.0,0.32812499999999994,0.46875,0.46875,0.234375,0.0,441,False,True,False,False,6.69
Adrian Grbić,2020,Austria,23,33,961.0,6.61,4,0,6.5,10,4,5,0,,,,6.61,0.3746097814776275,0.0,0.6087408949011447,0.9365244536940687,0.3746097814776275,0.46826222684703434,0.0,529,False,True,False,False,6.64
Adrian Grbić,2021,Austria,24,16,518.0,6.64,1,0,1.7,3,1,0,0,6.61,,,6.625,0.17374517374517376,0.0,0.2953667953667954,0.5212355212355212,0.17374517374517376,0.0,0.0,576,False,True,False,False,6.636281669425445
Adrian Mariappa,2017,Jamaica,30,28,2210.0,6.68,0,0,0.7,60,26,45,0,,,,6.68,0.0,0.0,0.02850678733031674,2.4434389140271495,1.0588235294117647,1.8325791855203621,0.0,900,True,False,False,False,6.67
Adrian Mariappa,2018,Jamaica,31,26,1927.0,6.67,0,0,0.7,41,22,26,0,6.68,,,6.675,0.0,0.0,0.03269330565646082,1.9148936170212765,1.027503892060197,1.2143227815256876,0.0,961,True,False,False,False,6.44
Adrien Hunou,2017,France,23,24,1458.0,6.6,5,1,3.9,33,15,9,0,,,,6.6,0.30864197530864196,0.06172839506172839,0.24074074074074076,2.037037037037037,0.9259259259259259,0.5555555555555556,0.0,529,False,True,False,False,6.81
Adrien Hunou,2018,France,24,19,1240.0,6.81,7,1,7.7,16,7,5,0,6.6,,,6.705,0.5080645161290323,0.07258064516129033,0.5588709677419355,1.1612903225806452,0.5080645161290323,0.3629032258064516,0.0,576,False,True,False,False,6.84
Adrien Hunou,2019,France,25,23,1210.0,6.84,8,1,7.9,27,18,5,0,6.81,6.6,0.20999999999999996,6.75,0.5950413223140496,0.0743801652892562,0.587603305785124,2.008264462809917,1.3388429752066116,0.371900826446281,0.0,625,False,True,False,False,6.71
Adrien Hunou,2020,France,26,20,589.0,6.71,4,0,4.6,14,3,1,0,6.84,6.81,0.03000000000000025,6.786666666666666,0.6112054329371817,0.0,0.7028862478777589,2.1392190152801356,0.4584040747028863,0.15280135823429541,0.0,676,False,True,False,False,6.64
Adrien Rabiot,2017,France,22,33,2362.0,7.089999999999999,1,5,1.4,199,36,33,0,,,,7.089999999999999,0.03810330228619813,0.1905165114309907,0.05334462320067739,7.582557154953429,1.371718882303133,1.2574089754445386,0.0,484,False,False,False,True,7.28
Adrien Rabiot,2018,France,23,14,1063.0,7.28,2,1,1.5,122,20,10,0,7.089999999999999,,,7.185,0.16933207902163688,0.08466603951081844,0.12699905926622768,10.32925682031985,1.6933207902163687,0.8466603951081844,0.0,529,False,False,False,True,6.84
Adrien Rabiot,2019,France,24,28,1912.0,6.84,1,1,1.5,87,31,32,0,7.28,7.089999999999999,0.19000000000000128,7.07,0.04707112970711297,0.04707112970711297,0.07060669456066945,4.095188284518828,1.459205020920502,1.506276150627615,0.0,576,False,False,False,True,7.089999999999999
Adrien Rabiot,2020,France,25,34,2313.0,7.089999999999999,4,2,2.7,122,42,43,0,6.84,7.28,-0.4400000000000004,7.069999999999999,0.1556420233463035,0.07782101167315175,0.10505836575875487,4.747081712062257,1.634241245136187,1.6731517509727627,0.0,625,False,False,False,True,6.96
Adrien Rabiot,2021,France,26,32,2285.0,6.96,0,2,2.1,99,43,20,0,7.089999999999999,6.84,0.2499999999999991,6.963333333333334,0.0,0.0787746170678337,0.08271334792122538,3.8993435448577682,1.6936542669584242,0.787746170678337,0.0,676,False,False,False,True,7.049999999999999
Adrien Rabiot,2022,France,27,32,2748.0,7.049999999999999,8,4,6.2,133,35,26,0,6.96,7.089999999999999,-0.129999999999999,7.033333333333332,0.26200873362445415,0.13100436681222707,0.203056768558952,4.35589519650655,1.1462882096069869,0.8515283842794761,0.0,729,False,False,False,True,7.229999999999999
Adrien Silva,2017,Portugal,28,12,761.0,6.745317896194478,0,1,0.3,55,13,14,0,,,,6.745317896194478,0.0,0.11826544021024968,0.0354796320630749,6.504599211563732,1.5374507227332457,1.6557161629434953,0.0,784,False,False,False,True,6.84
Adrien Silva,2018,Portugal,29,17,636.0,6.84,0,0,0.3,113,33,17,0,6.745317896194478,,,6.792658948097239,0.0,0.0,0.04245283018867924,15.990566037735848,4.669811320754717,2.405660377358491,0.0,841,False,False,False,True,6.8500000000000005
Adrien Silva,2019,Portugal,30,22,1221.0,6.8500000000000005,0,2,0.6,92,22,12,0,6.84,6.745317896194478,0.09468210380552211,6.811772632064826,0.0,0.14742014742014742,0.044226044226044224,6.781326781326781,1.6216216216216217,0.8845208845208845,0.0,900,False,False,False,True,6.77
Adrien Silva,2020,Portugal,31,24,1599.0,6.77,1,1,0.5,94,22,30,0,6.8500000000000005,6.84,0.010000000000000675,6.82,0.05628517823639775,0.05628517823639775,0.028142589118198873,5.290806754221388,1.2382739212007505,1.6885553470919326,0.0,961,False,False,False,True,6.75
Adrien Tameze,2017,Cameroon,23,26,1681.0,6.95,0,1,0.3,86,36,41,0,,,,6.95,0.0,0.05353955978584176,0.016061867935752528,4.6044021415823915,1.9274241522903033,2.1951219512195124,0.0,529,False,False,False,True,6.8100000000000005
Adrien Tameze,2018,Cameroon,24,37,2942.0,6.8100000000000005,0,3,1.0,163,44,56,0,6.95,,,6.880000000000001,0.0,0.09177430319510538,0.030591434398368453,4.986403806934058,1.3460231135282121,1.7131203263086336,0.0,576,False,False,False,True,6.719145266339036
Adrien Tameze,2019,Cameroon,25,15,365.0,6.719145266339036,1,0,0.8,34,5,10,0,6.8100000000000005,6.95,-0.13999999999999968,6.826381755446346,0.24657534246575344,0.0,0.19726027397260276,8.383561643835616,1.2328767123287672,2.4657534246575343,0.0,625,False,False,False,True,6.77
Adrien Tameze,2020,Cameroon,26,33,2304.0,6.77,1,0,1.2,101,25,32,0,6.719145266339036,6.8100000000000005,-0.0908547336609642,6.766381755446346,0.0390625,0.0,0.046875,3.9453124999999996,0.9765625,1.25,0.0,676,False,False,False,True,6.890000000000001
Adrien Tameze,2021,Cameroon,27,38,2574.0,6.890000000000001,4,2,1.2,134,29,52,0,6.77,6.719145266339036,0.05085473366096327,6.793048422113013,0.13986013986013987,0.06993006993006994,0.04195804195804196,4.685314685314685,1.013986013986014,1.8181818181818183,0.0,729,False,False,False,True,6.62
Adrien Tameze,2022,Cameroon,28,37,3031.0,6.62,0,0,0.9,103,30,37,0,6.890000000000001,6.77,0.120000000000001,6.760000000000001,0.0,0.0,0.026723853513691852,3.0583965687891785,0.8907951171230618,1.0986473111184427,0.0,784,False,False,False,True,6.85
Adrien Thomasson,2017,France,23,36,2578.0,6.830000000000001,5,3,4.2,128,52,18,0,,,,6.830000000000001,0.17455391776570986,0.1047323506594259,0.1466252909231963,4.468580294802172,1.8153607447633826,0.6283941039565555,0.0,529,False,False,False,True,6.88
Adrien Thomasson,2018,France,24,34,2479.0,6.88,5,8,4.5,104,27,18,0,6.830000000000001,,,6.855,0.18152480839048002,0.29043969342476805,0.16337232755143205,3.775716014521985,0.9802339653085922,0.6534893102057282,0.0,576,False,False,False,True,7.08
Adrien Thomasson,2019,France,25,25,2072.0,7.08,8,1,5.6,95,21,9,0,6.88,6.830000000000001,0.049999999999998934,6.93,0.3474903474903475,0.04343629343629344,0.24324324324324323,4.126447876447877,0.9121621621621622,0.3909266409266409,0.0,625,False,False,False,True,6.599999999999999
Adrien Thomasson,2020,France,26,37,2624.0,6.599999999999999,5,1,6.2,99,17,22,0,7.08,6.88,0.20000000000000018,6.853333333333333,0.17149390243902438,0.03429878048780488,0.21265243902439024,3.395579268292683,0.5830792682926829,0.7545731707317074,0.0,676,False,False,False,True,7.0600000000000005
Adrien Thomasson,2021,France,27,31,2389.0,7.0600000000000005,8,4,6.2,151,31,29,0,6.599999999999999,7.08,-0.4800000000000013,6.913333333333333,0.30138133110087906,0.15069066555043953,0.23357053160318125,5.688572624529092,1.167852658015906,1.0925073252406865,0.0,729,False,False,False,True,6.95
Adrien Thomasson,2022,France,28,35,1107.5,6.95,5,7,4.5,90,26,7,0,7.0600000000000005,6.599999999999999,0.46000000000000174,6.87,0.4063205417607223,0.5688487584650113,0.3656884875846501,7.313769751693002,2.112866817155756,0.5688487584650113,0.0,784,False,False,False,True,6.82
Adrien Truffert,2020,France,18,29,1951.0,6.81,1,3,1.1,77,18,18,0,,,,6.81,0.04613018964633521,0.13839056893900564,0.05074320861096874,3.5520246027678115,0.8303434136340339,0.8303434136340339,0.0,324,True,False,False,False,6.76
Adrien Truffert,2021,France,19,30,1639.0,6.76,3,2,1.8,84,21,19,0,6.81,,,6.785,0.16473459426479561,0.10982306284319707,0.09884075655887736,4.6125686394142775,1.1531421598535694,1.043319097010372,0.0,361,True,False,False,False,6.95
Adrien Truffert,2022,France,20,28,1954.0,6.95,0,6,0.6,89,32,22,0,6.76,6.81,-0.04999999999999982,6.84,0.0,0.27635619242579323,0.02763561924257932,4.0992835209826,1.473899692937564,1.0133060388945752,0.0,400,True,False,False,False,6.86
Adrián López,2017,Spain,29,30,2345.0,6.94,9,6,7.7,104,14,10,0,,,,6.94,0.34541577825159914,0.23027718550106613,0.2955223880597015,3.9914712153518126,0.5373134328358209,0.3837953091684435,0.0,841,False,True,False,False,6.63
Adrián López,2019,Spain,31,26,1443.0,6.63,2,0,3.1,50,5,4,0,6.94,,,6.785,0.12474012474012475,0.0,0.19334719334719336,3.1185031185031185,0.31185031185031187,0.2494802494802495,0.0,961,False,True,False,False,6.58
Afriyie Acquah,2017,Ghana,25,22,951.0,6.55,1,0,0.4,60,6,16,0,,,,6.55,0.0946372239747634,0.0,0.03785488958990536,5.678233438485804,0.5678233438485805,1.5141955835962144,0.0,625,False,False,False,True,6.66
Agustín Rogel,2019,Uruguay,21,10,858.0,6.669396319012929,0,0,0.5,19,8,11,0,,,,6.669396319012929,0.0,0.0,0.05244755244755245,1.993006993006993,0.8391608391608392,1.1538461538461537,0.0,441,True,False,False,False,6.47
Ahmad Benali,2017,Libya,25,10,811.0,6.7536943906200975,1,1,0.9,50,10,8,0,,,,6.7536943906200975,0.11097410604192355,0.11097410604192355,0.0998766954377312,5.548705302096177,1.1097410604192355,0.8877928483353884,0.0,625,False,False,False,True,6.67
Ahmed Elmohamady,2019,Egypt,31,18,1031.0,6.77,1,1,0.2,47,9,13,0,,,,6.77,0.08729388942774007,0.08729388942774007,0.017458777885548015,4.102812803103783,0.7856450048496605,1.1348205625606207,0.0,961,True,False,False,False,6.95
Ahmed Kutucu,2018,Turkey,18,13,425.0,6.71,2,0,1.4,4,3,0,0,,,,6.71,0.4235294117647058,0.0,0.2964705882352941,0.8470588235294116,0.6352941176470589,0.0,0.0,324,False,True,False,False,6.629999999999999
Ahmed Kutucu,2019,Turkey,19,25,679.0,6.629999999999999,3,2,1.9,16,7,2,0,6.71,,,6.67,0.39764359351988215,0.2650957290132548,0.25184094256259204,2.1207658321060383,0.9278350515463918,0.2650957290132548,0.0,361,False,True,False,False,6.637652308740904
Aihen Muñoz,2018,Spain,20,11,951.0,6.673929664469047,0,0,0.1,24,8,7,0,,,,6.673929664469047,0.0,0.0,0.00946372239747634,2.271293375394322,0.7570977917981072,0.6624605678233438,0.0,400,True,False,False,False,6.610000000000001
Aihen Muñoz,2019,Spain,21,15,981.0,6.610000000000001,0,0,0.0,24,18,2,0,6.673929664469047,,,6.641964832234525,0.0,0.0,0.0,2.2018348623853212,1.651376146788991,0.1834862385321101,0.0,441,True,False,False,False,6.7
Aihen Muñoz,2020,Spain,22,16,1210.0,6.7,0,1,0.3,41,16,10,0,6.610000000000001,6.673929664469047,-0.06392966446904591,6.6613098881563495,0.0,0.0743801652892562,0.02231404958677686,3.049586776859504,1.1900826446280992,0.743801652892562,0.0,484,True,False,False,False,6.57
Aihen Muñoz,2021,Spain,23,20,1342.0,6.57,0,0,0.1,51,17,17,0,6.7,6.610000000000001,0.08999999999999897,6.626666666666668,0.0,0.0,0.006706408345752608,3.42026825633383,1.1400894187779433,1.1400894187779433,0.0,529,True,False,False,False,6.650000000000001
Aihen Muñoz,2022,Spain,24,23,1756.0,6.650000000000001,0,1,0.2,57,23,9,0,6.57,6.7,-0.1299999999999999,6.640000000000001,0.0,0.05125284738041002,0.010250569476082005,2.9214123006833717,1.1788154897494305,0.4612756264236902,0.0,576,True,False,False,False,6.84
Aimar Oroz,2019,Spain,17,1,11.0,6.637664151011675,0,0,0.0,0,0,0,0,,,,6.637664151011675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,False,True,False,False,6.71
Aimar Oroz,2022,Spain,20,31,2013.0,6.71,3,6,3.6,86,14,24,0,6.637664151011675,,,6.673832075505837,0.13412816691505217,0.26825633383010433,0.16095380029806258,3.8450074515648285,0.6259314456035767,1.0730253353204173,0.0,400,False,False,False,True,6.83
Aimen Moueffek,2020,France,19,19,743.0,6.6000000000000005,0,0,0.1,33,15,9,0,,,,6.6000000000000005,0.0,0.0,0.01211305518169583,3.9973082099596233,1.816958277254374,1.0901749663526246,0.0,361,True,False,False,False,6.55
Ainsley Maitland-Niles,2017,England,19,15,914.0,6.7,0,0,0.2,35,17,12,0,,,,6.7,0.0,0.0,0.019693654266958426,3.446389496717724,1.6739606126914661,1.1816192560175054,0.0,361,True,False,False,False,6.65
Ainsley Maitland-Niles,2018,England,20,16,987.0,6.65,1,1,0.9,60,22,19,0,6.7,,,6.675000000000001,0.09118541033434652,0.09118541033434652,0.08206686930091187,5.471124620060791,2.006079027355623,1.7325227963525838,0.0,400,True,False,False,False,6.61
Ainsley Maitland-Niles,2019,England,21,20,1386.0,6.61,0,2,0.4,61,23,28,0,6.65,6.7,-0.04999999999999982,6.653333333333333,0.0,0.12987012987012986,0.025974025974025976,3.9610389610389607,1.4935064935064937,1.8181818181818183,0.0,441,True,False,False,False,6.6
Ainsley Maitland-Niles,2020,England,22,26,860.0,6.6,0,0,0.7,71,17,31,0,6.61,6.65,-0.040000000000000036,6.62,0.0,0.0,0.07325581395348836,7.430232558139535,1.7790697674418605,3.2441860465116283,0.0,484,False,False,False,True,6.693983027768543
Ainsley Maitland-Niles,2021,England,23,16,377.5,6.693983027768543,0,0,0.4,39,10,10,0,6.6,6.61,-0.010000000000000675,6.634661009256181,0.0,0.0,0.09536423841059602,9.298013245033111,2.384105960264901,2.384105960264901,0.0,529,False,False,False,True,6.67
Ainsley Maitland-Niles,2022,England,24,22,1407.0,6.67,0,0,0.0,57,24,22,0,6.693983027768543,6.6,0.09398302776854361,6.654661009256181,0.0,0.0,0.0,3.6460554371002134,1.535181236673774,1.4072494669509594,0.0,576,True,False,False,False,6.9
Aitor Fernández,2018,Spain,27,16,1440.0,6.9,0,0,0.0,0,0,1,60,,,,6.9,0.0,0.0,0.0,0.0,0.0,0.0625,3.75,729,False,False,True,False,7.25
Aitor Fernández,2019,Spain,28,36,3240.0,7.25,0,0,0.0,0,1,2,153,6.9,,,7.075,0.0,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,4.25,784,False,False,True,False,6.74
Aitor Fernández,2020,Spain,29,29,2610.0,6.74,0,0,0.0,0,0,2,78,7.25,6.9,0.34999999999999964,6.963333333333334,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,2.689655172413793,841,False,False,True,False,6.88
Aitor Fernández,2021,Spain,30,13,1166.0,6.88,0,0,0.0,0,1,0,51,6.74,7.25,-0.5099999999999998,6.956666666666667,0.0,0.0,0.0,0.0,0.07718696397941681,0.0,3.9365351629502574,900,False,False,True,False,7.07
